artist_name,track_name,release_date,genre,lyrics
radiohead,the bends,1995,rock,word come weird need airplane fall asleep windowpane blood thicken need hide dirt pain cause scar underneath real friends bend sink baby bend real friends lie drip fee talk girlfriend wait happen wish wish wish wish wish happen planet gunboat fear bring tank marines blow away blow high baby bend real friends lie drip fee talk girlfriend wait happen wish wish wish wish wish happen wanna live breathe wanna human race wanna live breathe wanna human race race race race word come weird need
oasis,don't look back in anger,1995,rock,slip inside mind know better place play say things see slowly fade away start revolution cause say brain go head step outside summertime bloom stand fireplace look face gonna burn heart know late walk soul slide away look anger lyric commercial
oasis,champagne supernova,1995,rock,special people change live live strange get high slowly walk faster cannon ball get high someday catch beneath landslide champagne supernova someday catch beneath landslide champagne supernova champagne supernova dreamer dream die wipe tear away slowly walk faster cannon ball get high someday catch beneath landslide lyric commercial
queen,too much love will kill you,1995,rock,piece bitter tear rain away home face long feel like tell truth grow struggle tangle state mind look go wrong kill mind tear lover leave head disaster cause read sign kill time like bring bring stand shoe impossible choose make sense bind lose kill sure drain power plead scream crawl pain crazy victim crime kill time kill life kill understand life sell soul come kill
queen,i was born to love you,1995,rock,bear single beat heart bear care single bear single beat heart bear care single life ecstasy give opportunity kill romance catch dream dream come true hard believe happen amaze feel come bear single beat heart bear care single bear single beat heart bear care single life want little thing want bear bear bear bear bear single life amaze feel come bear single beat heart bear care single life bear single life babe bear bear want want magic lonely lonely lonely yeah want yeah
down,bury me in smoke,1995,rock,windows close lock away give today time age wonder time come know reason escape keep safe home reason satisfy go regret rule break bury smoke world fate soul rest beneath blissful haze time age wonder time come know reason escape keep safe home reason satisfy go regret rule break bury smoke
alice in chains,god am,1995,rock,sure powerful lips whoa dear fine fuck pretend death send best throw free heart mend invite heart sin forgive relax world die tax lord grin grand win proud able gather fable respect give share strength acquire live bloom life feed hide sick ones weed
the smashing pumpkins,jellybelly,1995,rock,welcome fast last memories live make sick sick wish belly beast leave leave feel matter want feel better forevers live forever forever forever forever forever
jon secada,if i never knew you,1995,rock,know felt inkling precious life hold clue miss world fear rage lie truth clear eye eye grateful live life lose forever know know safe half real know feel strong true grateful live life lose forever know think beautiful world bright know fear hate strong leave whisper night heart sing right know moment regret know moment inkling time go fast precious life live yeah yeah think beautiful world bright think beautiful turn darkness light heart sing right right know live life know lose forever know yeah
alice in chains,sludge factory,1995,rock,insult home forgive time things eye dilate shake high look eye deep watch cloud change time hours print picture milk carton size carton size carton size carton size congratulations real pressure brilliance endless corporate ignorance let control time discolor skin give away afraid kindly gurgle date body soul want tell live past twentyfive stay long repay cause strife discolor skin give away afraid kindly gurgle date discolor skin give away afraid kindly gurgle date true exist witness barrel monkey self proclaim immoral success perfect whereof individually deadly equally spread surrender troop thousands tear apart communication lack thereof vultures liars thieve proclaim innocence suggestion rhyme weapon contain wreck keep desire effect break spirit thwart weapon guilt weapon guilt weapon guilt guilt
pulp,something changed,1995,rock,write song hours know look like stay home go go film instead change mind see friend life different change believe timetable direct act write song touch hand softly stop ask question matter kiss celebrate today change wake morning know matter hours change go sing song instead know like say change
insane clown posse,chicken huntin',1995,rock,chicken huntin head southern trail go chicken huntin chop redneck chicken neck say hillbilly stick barrel boomshacka boomshacka hair chunk like chicken chop chicken tell neck slice poke chop chop stab drunken hillbilly fuck eye fee aunt chicken neck chicken hunt gotta gauge bucket chicken nuggets lay grass little hound fast long chicken head hit blood gut finger toe sittin chicken go chicken huntin goin chicken huntin motherfucking chicken right chicken sandwich manwich finna wreck chicken neck chop hilly chop motherfucking redneck silly peek tell see chicken fuck sheep mister mister fuck try barrel mouth bullets head neck shed boomshacka boom chop chop bang dope thang chicken trigger clickin blow head feet kickin long chicken head hit blood gut finger toe blood gut finger toe blood gut finger toe sittin chicken go kentucky hogcallin bitch name rid chicken milk hittin switch drop ride tractor plow redneck fella moonshine hang neckbones chicken bone lock cellar yellow belly chicken plucker redneck fucker
death,symbolic,1995,rock,mean dwell help feel vibe taste memory time life years stand close eye sink relive gift precious memories need call innocence begin change come undetectable open wound expose importance innocence high buy sell symbolic act vivid time invisible savor feel things important tomorrow remember things eternal heroes real magic freeze time learn aware hold tight close eye sink relive gift precious memories need call innocence begin change come undetectable open wound expose importance innocence high buy sell symbolic act vivid time invisible
radiohead,bullet proof ... i wish i was,1995,rock,limb limb tooth tooth stir inside hour wish bulletproof mould heat pin stab turn wish bulletproof bulletproof money shoot lead hole burst million bubble surrogate bulletproof bulletproof bulletproof bulletproof
white zombie,super charger heaven,1995,rock,look know supernatural suppose happen happen live life cheap hotel edge route yeah live dark twist life come right tooth truth see demon warp deal ringading rhythm jukebox racket mind clutch feel devilman devilman call devilman run head yeah devilman devilman call devilman run head yeah hell hound lead cowardly kings souls river styx yeah evil feel pain suck juice fall dream super fucker nitro burn fuel injection fee gods strychnine soul motherfucker invention devilman devilman call devilman run head yeah devilman devilman call devilman run head yeah insipientia corde deus adorem usque unum excommunicatus unione fidelium heresy recant inbreed witch worship dog deform fuckin lazy damn choke baby deadringer rat swing tree immaculate conception bury need inspiration devilman devilman call devilman run head yeah devilman devilman call devilman run head yeah
deftones,engine no. 9,1995,rock,motherfuckin stick stick watch roll real close stack fuckin live curb think fuck inbred make fool bump right see underground know life earn beat fuck whore peer whore mother drain live world inside time wipe lyrical time wipe lyrical bullshit bring time wipe lyrical time wipe lyrical straight quickly make fool bump want underground cause want watch burn beat come fuck whore peer whore mother drain time wipe lyrical time wipe lyrical bullshit bring time wipe lyrical time wipe lyrical wipe wipe wanna hard time wipe lyrical time wipe lyrical bring time wipe lyrical damn fuck wipe lyrical wipe wipe wipe wipe wanna
radiohead,black star,1995,rock,home work stand dress gown know things head come gonna blame black blame fall blame satellite beam home trouble word trouble mind understand eat stay awake hours sleep come know anymore blame black blame fall blame satellite beam home train stand think fall pass face like come gonna melt blame black blame fall blame satellite beam home kill kill
radiohead,sulk,1995,rock,bite wall wall bite sulk bawl look pretty knees disinfect eager sulk burn rest soul love come go like change time come eat alive behave eat alive declare holiday fall asleep drift away sulk burn rest soul love come go like change sulk burn rest soul love come go like change
radiohead,bones,1995,rock,want cripple crack shoulder wrists knees grind dust crawl fours feel bone feel bone climb stairs piece miss prozac painkillers feel bone feel bone like children fly touch hand listen feel bone listen feel bone
michael w. smith,you are holy (prince of peace),1995,rock,okay guy holy holy mighty mighty praise praise follow follow listen listen days days sing worship lord lord kings mighty lord great peace sing worship live save reign forever ancient days alpha omega begin savior messiah redeemer friend peace live life holy holy mighty mighty praise praise follow follow listen listen days days sing worship lord lord kings mighty lord great peace sing worship live save reign forever ancient days alpha omega begin savior messiah redeemer friend peace live life sing worship lord lord kings mighty lord great peace sing worship live save reign forever ancient days alpha omega begin savior messiah redeemer friend peace live life whoa whoa peace live life ohooh ohoooh ohoohoooh ohooh ohoooh ohoohoooh ohooh ohoooh ohoohoooh ohooh ohoooh ohoohoooh
jawbreaker,accident prone,1995,rock,furthest place hasn couple years couple forget good thing learn word eye hand closest come total wreck walk away limbs intact cry beg hear fast night break legs near miss close room hospital scratch accidents wall couldn breathe breath line bleed death leave meanest claim smile friends confuse breath pull away draw want want build life near miss close room hospital scratch accidents wall couldn breathe breath line bleed death leave near miss close room hospital scratch accidents wall couldn breathe breath line bleed death leave
the smashing pumpkins,muzzle,1995,rock,fear ordinary like sorrow adrift days say go dead things surely great love know mean world life extraordinary bless curse time heal forever break hear word sing songs girl love taste wrong things surely great love know mean world mind float cloud children laugh fall certain think live forever know exactly know mean know distance know echo know secrets spires know emptiness youth know solitude heart know murmur soul world draw hand world etch heart world hard understand world live know silence world
alice in chains,grind,1995,rock,darkest hole advise plan funeral body die yeah come morning light hear think know yeah blind eye sleep teeth grind hear sound voice inside sure play game truth lie yeah free hear sound body break yeah blind eye sleep teeth grind hear sound voice inside darkest hole advise plan funeral body die yeah blind eye sleep teeth grind hear sound voice inside blind eye sleep teeth grind hear sound voice inside
ween,help me scrape the mucus off my brain,1996,rock,guess somethin brain need whiskey ease pain early mornin feelin love easy coffee come think spend dogfood money baby help scrape mucus brain shame morning hurt see see worse nature bein take money purse frenchman love party know blame lookin baby help feel shame think spend dogfood money baby help scrape mucus brain baby help scrape mucus brain
metallica,wasting my hate,1996,rock,good send smile waste waste breath waste hate gonna waste hate gonna waste hate think gonna time help score think time please good send smile waste waste breath waste hate waste hate hate think think raise brow laugh twopronged crown hand feet feel blood pump beat hell mind go dead go good send smile waste waste breath waste hate waste hate think gonna waste hate greedy better receive gonna waste hate time waste hate yeah think go good send smile waste waste breath waste hate waste hate think yeah hate
cake,race car ya-yas,1996,rock,land race yayas land change lanes land large fuzzy dice hang proudly like testicles rearview mirror land race yayas land change lanes land large fuzzy dice hang proudly like testicles rearview mirror land race yayas yayas land race yayas land race yayas race yayas
metallica,cure,1996,rock,take bullet keep seek matter hurt fool think answer cold hand take medicine take bullet fool uncross arm throw cure believe uncross arm believe yeah believe lie tempt follow let believe hollow fool uncross arm throw cure believe uncross arm believe yeah believe yeahyeah whoa bet cure better bet cure yeah sickness cause need cure precious cure bet cure better bet cure yeah sickness cause need cure aowah yeah precious cure believe believe believe believe believe believe believe believe believe believe believe believe believe believe believe believe believe believe bet cure better need feel secure better better bet cure sickness cause need cure believe believe believe believe believe believe believe believe believe believe believe believe believe believe believe believe believe believe
pearl jam,sometimes,1996,rock,large finger push paint hand color blend challenge seek devote small self like book shelf know rise fall cringe live walk kneel speak reach hear
metallica,the house jack built,1996,rock,open door walk inside close eye place hide shake begin open eye close swallow take twist away world open door walk inside close eye place hide shake begin open eye close want control ayyeah take moon light light deadend street demon meet higher farther fall longer walk farther crawl body tilt step house build higher farther fall longer walk farther crawl body tilt step house build open door walk inside swallow pain subside shake begin begin higher farther fall longer walk farther crawl body tilt step house build higher farther fall longer walk farther crawl body tilt cause open eye swallow twist away away away away
metallica,the outlaw torn,1996,rock,lifetime lifetime ride dirt ride tide search outside search inside leave know burn seek lifetime outlaw tear outlaw tear tear lifetime lifetime search need bless bleed smash clock feel wheel time lifetime outlaw tear outlaw tear outlaw tear tear hear close mind fear open face beware hold start come undo stitch save strut remind leave outlaw tear hear close mind fear open face beware hold start come undo stitch save strut remind leave outlaw tear
rage against the machine,wind below,1996,rock,flip capital eclipse vocal tone sweat apocalypse rebel grain stand masterless mask ones nafta come disaster wind plan ayala come slave driver saliva night power turn devil mouth mexico burn come killers frontier occupy cause fear come wind wind wind flip capital eclipse bury life shift poison lips talk slice vein fincas overseers vultures play market weapon shawl chol tzotzil tojolobal tzeltal tool tool ejidos ovaries struggle barrel breathe wind wind wind shareholders gonna flex annex truth trust gonna flex cast image yeah shareholders gonna flex annex truth trust try flex cast image gonna flex annex truth gonna flex cast image disney buy fantasy pile eye thrill rid trials lie eaters strain pull mouth force ears deaf scream south yeah wind wind wind
rod stewart,when i need you,1996,rock,need close eye want heartbeat away need hold hand touch know keep warm night space telephone place smile know travellin forever cold hold like need close eye want babe heartbeat away easy road driver heavy load know travellin lifetime cold hold like need need hold hand touch know keep warm night need close eye right keepin warm night hold hand hold hand darlin darlin wanna heartbeat away need darlin
mark knopfler,golden heart,1996,rock,swing bangles main street store dangerous angels spy amulet take loop leather neck start dangerous lady quarter deck golden heart golden heart swirl thread spin arcadian band stop swing like pendulum hold time hand shoot cannonball history long forget turn word free hold golden heart hold golden heart world prepare heart heart world heart heart golden heart time think distant shore time sleep reminder baby wear send promise apart wonder give wear golden heart wear golden heart world prepare heart heart world heart heart golden heart
weezer,i just threw out the love of my dreams,1996,rock,tall things throw dream eye ears blood tear breathe world away wonder righteousness crumble felt know right want stay steel throw dream eye ears blood tear breathe world away wonder righteousness crumble wonder righteousness crumble world away eye ears blood tear steel throw dream
korn,lowrider,1996,rock,shit friends drive lowrider lowrider little lower little little little yeah shit shit
george michael,you have been loved,1996,rock,take road past school change time think young battle life love life meet flower know press palm children fade mother arm cruel world loose learn rarely choose take live mind care say think dead care say love weak forgive terrify brush eye angels wing kind make devil days life change fine sit count hours search crime press palm harm cruel world prove heaven help ones daughters sons guess live life care say think dead care say love
rage against the machine,year of tha boomerang,1996,rock,sisters check line spend haiti state mind cast class electroshock straight incarcerate curriculum cell block swim half truths make wanna spit instructor come separate healthy sick weigh scale smell burn skin dark dachau scream cause cell lock doctrines right enslave dogma talk birthrights turn run hell grip cannon like fanon pass shell classmates power people cause boss right live go heavy sorta like mount centuries penitentiary guilty hang year boomerang property piece guilty hang property piece guilty hang property piece guilty hang property piece guilty hang yeah sistas check line spend haiti state mind cast class electro shock straight incarcerate curriculum cell block swimmin half truths make wanna spit instructor come separate healthy sick weigh scale smellin burn skin dark dachau screamin cause cell lock doctrines right enslave dogma talk birthrights turn runnin hell grip cannon like fanon pass shell classmates power people cause boss right live goin heavy sorta like mount centuries penitentiary guilty hang year boomerang property piece guilty hang property piece year boomerang property piece guilty hang property piece year boomerang yeah yeah
marilyn manson,deformography,1996,rock,wish fall fall hard fell insect decay little trap squirm fell lift like sweetest tear like whore bury warm spit deform porn yeah dirty dirty yeah dirty dirty yeah dirty dirty yeah dirty dirty dirty heart little part sharp leave jag hole sick poison bury warm spit deform porn yeah dirty dirty dirty yeah dirty dirty yeah dirty dirty yeah dirty dirty dirty want want unreal want want unreal want want unreal want want unreal lift like sweetest tear like whore dirty dirty yeah dirty dirty dirty yeah dirty dirty yeah dirty dirty dirty yeah dirty dirty yeah dirty dirty dirty yeah dirty dirty want want unreal want want unreal want want unreal
local h,eddie vedder,1996,rock,quarter eye reject sacrifice cauterize best fail litmus test know dumb turnabout fair play know suffer fool ahead good dead ahead good dead ahead good dead good dead ahead okay understand wanna friend need friend friends vedder like better quit shit ahead good dead ahead good dead ahead good dead ahead good dead ahead good dead ahead good dead ahead good dead come head good dead good dead good dead quit shit ahead good dead ahead good dead ahead good dead ahead good dead ahead good dead ahead good dead ahead good dead come head good dead
modest mouse,novocain stain,1996,rock,work tell stain memories yeah shoe remember sound remember smell remember color remember towns fear fascination replace interchange plazas malls crowd chain restaurants house developments name things replace welcome minnow welcome shady space little abrupt like change
modest mouse,might,1996,rock,break bone goddamn yesterday night break bone think hard thing think
soundgarden,ty cobb,1996,rock,sit magic smoke mirror tire rubber fire watch disappear yeah slow suck ball chain motherfucker go drain yeah hard head fuck hard head fuck hard head fuck death toll hard head fuck hard head fuck hard head fuck death toll sick head sick mouth hear word shit yeah glass steel need head stake yeah hard head fuck hard head fuck hard head fuck death toll hard head fuck hard head fuck hard head fuck death toll hard head fuck hard head hard head fuck hard head hard head fuck hard head fuck hard head fuck hard head fuck hard head fuck hard head fuck death toll death toll death toll death toll death toll
marilyn manson,1996,1996,rock,light candle sinners world anti choice anti girl antiflag unfurl anti white anti antifuture plan anti fascist anti antimusic anti sober anti whore anti believe things believe turn hate anti people go antichrist superstar anti money anti hate anti things fuck anti anti antipresident anti satan anti black anti world anti anti dope faggot antipope believe things believe turn hate anti people go antichrist superstar anti people go antichrist superstar end anti peace anti life anti husband anti wife anti song anti deserve anti people go antichrist superstar anti people go antichrist superstar
metallica,thorn within,1996,rock,forgive father sin guilty life feel brand shame look disgrace straight ahead know blame secret guilty forgive father sin guilty true guilt point finger point right shadow follow secret guilty time fall brand guilty point finger point right shadow follow secrets guilty
screaming trees,all i know,1996,rock,black pierce skin come earth cold creep deep inside disconnect telephone line away away away away lord call stay know kill persuade deceitful kiss say better stay say better stay better stay say better stay go go away know know bite pierce skin come earth cold creep deep inside disconnect telephone line away away away away lose mind say better stay say better stay better stay say better stay go go away know know repeat fade
r.e.m.,e-bow the letter,1996,rock,look fluorescent starry surprise ride go write letter field poppies little pearl boys girls sweettoothed little scary say wear like badge teenage film star hash bar mash tinfoil tiaras dream callas fame thing wrap hand plastic look maybelline eye girlasboy move thing aluminum taste like fear adrenaline pull near taste like fear live welcome see smoke drink come flood blood corrosives magic slowly sweet phone drink chink cut dent catch light aluminum weakest link want disappoint anoint lick feet sickest wear crown sadness sorrow think tomorrow strange loss aluminum taste like fear adrenaline pull near taste like fear pull near look florescent starry surprise look eye seconal spanish absinthe kerosene cherryflavored neck collar smell sorrow breath sweat victory sorrow smell fear aluminum taste like fear adrenaline pull near aluminum taste like fear adrenaline pull near taste like fear pull near taste like fear pull near pull near taste like fear taste like fear pull near pull near near near nearer nearer yeah yeah baby baby
r.e.m.,electrolite,1996,rock,eye burn hole gasoline burn clean twentieth century sleep plasticine obscene obscene tonight electric outta sight light eclipse moon tonight electrolite sight want mulholland drive alive hollywood sheen mcqueen tonight electric outta sight light eclipse moon tonight electrolite sight want mulholland drive stand look scar alive alive tonight electric outta sight light eclipse moon tonight electrolite sight twentieth century sleep deep blink eye burn hole scar scar
choking victim,born to die,1996,rock,bear watch believe lie eye credit card apple pies star blind eye strip hypnotize free think go pawn tomorrow today dream fade away evaporate dissolve hate survive lifeless fate stupid live piddle slave go escape lie moment bear die ugly sight right future reason bear dumb self appreciate freedom think weak sense autonomy flip squat void fill dream help kill justify linger know dream bear ignorant reason bear bear right future reason bear bear go dead lie truth head history society economy reality truth lie freedom die mind numb spirit break right kill future reason bear bear dieoh
marilyn manson,little horn,1996,rock,apple pussy mouth dinner whore tumor mouth burn grow better kick jaw wire shut save bottomless come little horn little horn bear little horn bear little horn bear little horn bear world spread legs world show face scar dead dance leave worm bat breath blind deaf say little horn save save save save world spread legs world show face scar suffer suffer suffer suffer save save save save world spread legs world show face scar
korn,swallow,1996,rock,fuck lock head pain know sure right sorrow swallow follow hell come unknown paranoid control terror pure right shit sorrow swallow follow hell swallow forget know hell hell hell thing follow place scar fuck freak sure freak sorrow swallow follow hell swallow forget know swallow swallow freak punk freak punk freak punk freak punk freak punk freak punk freak punk freak punk freak punk freak punk freak punk freak punk freak punk freak punk freak punk freak punk freak
marilyn manson,man that you fear,1996,rock,ants sugar muscle atrophy screen spread open stick pointy rib infants abortion crib bear turn shit love fear pray number asleep pain apple rot tomorrow turn dead choice kill dead mind love monster fear peel eye crawl dark poison children camouflage scar pray unto splinter pray unto fear pray life dream heal pray baby pray life dream tangle sin escape tangle sin escape pinch head collapse like weed bear turn shit love fear peel eye crawl dark poison children camouflage scar pray unto splinter pray unto fear pray life dream heal pray baby pray life dream world hand leave hear scream leave wish grant dream destroy
korn,no place to hide,1996,rock,face understand time dream stand right pride eye come rape inside place hide place hide like look time look life wanna touch eye remember hate shame hate place hide place hide like place place place place place place place place like like like like like like like like like like like like like like like like place hide place hide like place hide place hide like
gin blossoms,as long as it matters,1996,rock,stumble walk future like break record play repeat matter want right long matter long forget time touch fine crash look want tell right long matter long forget time right
ween,i'm holding you,1996,rock,flyin flyin frame mind time erase seein seein future past present waste scopin scopin feel hopin come true holdin precious fine baby holdin breathin breathin fume grid lobe oxygen climbin climbin wall good evil amend trippin trippin writhin squealin pukin lookin like holdin precious fine baby holdin flyin flyin frame mind time erase seein seein future past present waste scopin scopin feel hopin come true holdin precious fine baby holdin
soundgarden,rhinosaur,1996,rock,stand enemy hang horn haste reverie kill charm hurt deadly swarm healthy dirt play sick tame draw hordes lame mean harm skull beneath feet like feather sand graze grave feel peace bend break feed cold heal ache feel bend break feed cold heal ache feel
metallica,poor twisted me,1996,rock,poor twist poor twist feast sympathy chew suffer chew agony swallow pain good misery poor twist poor twist poor mistreat poor mistreat drown lungs sorrow lungs misery inhale deep dark blue burden poor mistreat finally reach shore survive bare cold warm warm bathe soul baby finally reach shore survive bare cold warm warm bathe soul good feel friend burden poor twist poor twist
opeth,to bid you farewell,1996,rock,await sunrise gaze modestly coldest morning come lie embrace autumn proud treetops stand motionless parade fall rain voice hear fall devotion elude sadness lumber ash stand soul weep whisper know walk night farewell tear shed
radiohead,talk show host,1996,rock,want want explode float surface bird bird bird want fuckin come wait pack sandwich want come break door want fuckin come break door ready ready ready ready ready ready
sepultura,roots bloody roots,1996,rock,root bloody root root bloody root root bloody root root bloody roooaaaaaahh believe fate need fake wanna watch freak grow lyric commercial
type o negative,love you to death,1996,rock,place candle burn salty sweat drip breast hips feel sayin swayin beast inside gonna yeah black lipstick stain glass wine servant light cigarette lips yeah feel sayin prayin beast inside gonna yeah serve wish close eye death shall prove mean sayin beggin beast inside gonna yeah death death death good good good
metallica,bleeding me,1996,rock,dig dig dig better push stay push stay push stay better woah woah yeah woah yeah yeah sow seed sow seed take sow seed grant tree tree plant tear bleed yeah bleed yeah yeah catch wheel roll leech bleed stop save soul leash lead bleed whoa catch wheel roll whoa bleed yeah bleed catch wheel roll leech bleed stop save soul leash lead bleed woahoh catch wheel roll bleed woah bleed beast feed feast blood release come pure bleed cure catch catch catch catch wheel roll leech bleed stop save soul leash lead bleed bleed yeah bleed yeah dig yeah dig dig better yeah push stay push stay push stay better yeah better
rage against the machine,roll right,1996,rock,check check check lick shoot stories shock like ellison main line adrenaline gaza tienanmen basement dwellin cock sling stone settler break clean upsetter come hand leash cross capital pale families fear mouthpieces single sista lynch cell doors crash master drum echo echo echo echo echo echo roll right roll alright calm roll right roll alright calm hit like fists bomb leave miss sickest stilo spark fear like pig head crack hijack paper vapors catch mind come rewind time come hand leash cross capital pale families fear mouthpieces single sista lynch cell doors crash master drum echo echo echo echo echo roll right roll alright calm roll right roll gotta seventh level gotta seventh level live live settle freeze zero hour come freeze zero hour come send seventh level send seventh level send seventh level send seventh level live live settle
rage against the machine,people of the sun,1996,rock,yeah people come yeah better turn bass check sixteen mind attack oversee crawl amidst ruin dream border boot pullin knobs floor toxic metropolis gonna need eaters blood drench offensive like fifth set reclaim spirit cuauhtémoc alive untamed face funk blastin speaker mexica vulture come steal yeah people comin people comin comin people comin yeah forget whip snap spine crack tobaccoh marlboro past blastin verse brigade taxi cab broadway like hear troop strippin zoots shots mist sailors blood deck come sister resist terror check photo lens city angels ethnic cleanse head bobbin funk speaker mexica vulture come steal history people comin people comin yeah comin people comin comin people comin comin people comin
tool,third eye,1996,rock,think drug good things believe drug good things favor home tonight albums tap burn cause know musicians great music enhance live years fuckin high drug today young acid realize matter merely energy condense slow vibration consciousness experience subjectively thing death life dream imagination weather drug personal freedom mind time dream face bright blue shimmer grin wide comfort warm wild eye tumble hole rise wipe web wither child rhyme stick head say life dream spend years question lyric commercial
tool,jimmy,1996,rock,like face stability suddenly look away leave dead hopeless go wave goodbye stand wait free come home move sound open gesture draw show begin scar realize voice call home lyric commercial
tool,h.,1996,rock,come alive hold mirror sing songs snake look turn piss wine totally void hate kill snake hiss damage blood beg open heart feel come like considerately venomous voice tempt drain bleed leave crack drag like sweet gravity snake hiss damage blood beg lyric commercial
tool,hooker with a penis,1996,rock,wear vans dope beastie nipple ring tattoo claim sip coke tell think sellin layin suckin advice little point finger know point fuckin finger lyric commercial
tool,eulogy,1996,rock,miss miss miss miss gonna miss gonna miss long wish tell weren afraid long feel martyr divinity try stand crowd voice strong loud miss miss rant point finger heart lyric commercial
tool,ænema,1996,rock,near armageddon soon certainly sure vacation bullshit ring circus sideshow freak hopeless fuck hole flush away fuck time fuck learn swim arizona fret figure fret latte fret lawsuit fret hairpiece fret prozac fret pilot fret contract fret bullshit ring circus sideshow freak hopeless fuck hole flush away fuck time fuck learn swim arizona lyric commercial
soundgarden,burden in my hand,1996,rock,follow desert thirsty crack smile mouth drown alcohol cause truth lie beneath river quench drink water flow head go shoot today lose head close eye head need little sympathy cause fear strong lyric commercial
korn,a.d.i.d.a.s.,1996,rock,honestly dreamin somethin matter cause pimp fantasy know fuckin screamin truly free fuck reality dream stroke harder cause face starin lyric commercial
tool,forty six & 2,1996,rock,join join child listen dig numb shed skin pick scab dig muscle look clue crawl belly clear wallow confuse insecure delusions piece cross word guide wanna feel change come wanna know hide change come lyric commercial
metallica,mama said,1996,rock,mama teach tell young life open book close fore brightest flame burn quickest hear heart own mother heart grow mama heart heart rebel wild blood vein apron string neck remain leave home early hear wrong ask forgiveness say heart grow mama heart heart give give emptiness grave give give emptiness grave heart mama come home wish mother unspoken help take grant things say yeahyeah need arm welcome cold stone heart grow mama heart heart heart mama heart heart heart give give emptiness grave give give emptiness grave heart
marilyn manson,antichrist superstar,1996,rock,build wish hell sell throw money piss tell repent talk shed skin fee fake repent talk mistake head grow hard hydra prick finger moon eclipse spread wing time come bitter things prick finger moon eclipse spread wing time come bitter things repent talk shed skin fee fake repent talk mistake head grow hard hydra time come clear antichrist time come clear antichrist time come clear antichrist head grow hard hydra suffer know betray
rage against the machine,without a face,1996,rock,card soul life prison parole control jura number wire cause similac fuck cadillac survive motive cause sidewalk walk like tightrope know deadline sire life expire sendin paper south barb wire mother child lose mind grave life life free trade stall take death try cross white wall walk unseen past grave bear face motive bear face walk unseen past grave bear face motive yeah bear face face yeah try look past long lose blood donor land owner holocaust heart stop come drop flood trench couldn shake toxic shock maize need sustain golden skin burn insecticide rain yeah know rap grapes profit bourgeoisie tape boomin path luminoso head north like cisco survive motive hard breathe hand throat strangle mangle curtain try cross white wall try cross white wall walk unseen past grave bear face motive bear face walk unseen past grave bear face motive bear face guitar solo fortify reaction divide fortify reaction reaction fortify reaction reaction fortify reaction divide
rod stewart,sometimes when we touch,1996,rock,choke reply hurt honestly mislead judge begin real touch honesty close eye hide wanna hold break wanna hold fear subside romance strategies leave battle pride insecurity tenderness survive writer trap truth hesitant prizefighter trap youth touch honesty close eye hide wanna hold break wanna hold fear subside time like break drive knees time like break hold endlessly time understand know hard watch command watch pass time think drifters search friend brother sister passion flare touch honesty close eye hide wanna hold break wanna hold fear subside subside
gravity kills,guilty,1996,rock,close doors word ring hollow say behavior like green blue guilty guilty guilty guilty guilty guilty guilty tell hear true kill kill guilty easily time wrong time right careful kill tonight melt melt melt melt melt guilty guilty make kill kill free inside inside hide look right reach live point finger defend guilty guilty guilty guilty guilty guilty guilty tell hear true kill kill guilty
the beatles,real love,1996,rock,little plan scheme lose like forget dream wait like little girls boys play little toy like wait need need real real real real moment know exactly life wait need afraid need afraid real real real real think heart want like wait need need real real real real real real real real real real real real real real real real
pantera,the great southern trendkill,1996,rock,wear mind speak doubt aloud dead grave flaunt like create go great mississippi drown dig time nurture weakest trend heart brain past spot pathetic ask fuck magazine fuck long dead plastic scene hole hell soul great southern trendkill right great southern trendkill store floor look like proof know go great mississippi drown bullshit time save world trend heart brain past spot pathetic ask politically relieve product sell receive right word spin gold sell soul great southern trendkill right great southern trendkill fuck yeah huah southern style
marilyn manson,irresponsible hate anthem,1996,rock,suffer know betray children sing hate hate hate hate hate hate allamerican sell suicide totalitarian abortions eye hate hater rape raper animal fuck fuck fuck fuck victim black eye victim stick hand hat prism kill sort fuck fuck fuck fuck everybody nigga know wasn bear middle finger need choose better better better better better better better better tell better better better better better better better better tell hate hater rape raper idiot fuck fuck fuck fuck everybody nigga know wasn bear middle finger need choose america america america history write winner fuck fuck fuck fuck fuck fuck everybody nigga know wasn bear middle finger need choose
korn,good god,1996,rock,come life single thing give ways leave give smile fell game wish right hadn fuck face fuck face life minnow live life insecure feel pain needle shit brain scream sound away fuck slave face despise heart inside come today fuck fuck face fuck face life minnow live life insecure feel pain needle shit mind steal life sign suck fuck face fuck face fuck face fuck face fuck face fuck face fuck face fuck face life minnow live life insecure feel pain needle shit mind steal life sign suck
ween,piss up a rope,1996,rock,dinner watch wonder like take money leave smoke yell buddies insult folks breakin doin best time dope cope fuckin road piss rope piss rope shoe road truckin pack need knees booty bitch start suckin ride like horse saddle shit creek turd paddle cope piss rope piss rope feel pissy dribble piss rope watch giggle months packin ball warm till ball feel smooth soft like silk sick mouth milk dope lose fuckin road piss rope piss rope shoe road truckin pack need knees booty bitch start suckin ride like horse saddle shit creek turd paddle cope piss rope piss rope shoe road truckin pack need knees booty bitch start suckin ride like horse saddle shit creek turd paddle cope piss rope piss rope shoe road truckin pack need knees booty bitch start suckin ride like horse saddle shit creek turd paddle cope piss rope
