artist_name,track_name,release_date,genre,lyrics
SEVENTEEN,MAESTRO,2024,hyperpop,"The song opens with a Read More   SEVENTEEN right here  , tuning ?     Play it SEVENTEEN         Dat-da-ra, dat-da-ra, dat-da-ra-da (Ah, yeah)   Classic or new thing      Beat melody Mix and match       , ah            You and I, you and I Accelerando,           La-la, la-la, la-la-la-la-la La-la, la-la, la-la-la-la-la La-la, la-la, la-la-la-la-la    Good vibe,     Good life,   Good vibe,            Techno                    I'll always be with you  Accelerando,           La-la, la-la, la-la-la-la-la La-la, la-la, la-la-la-la-la La-la, la-la, la-la-la-la-la    Good vibe,     Good life,   Good vibe,          dat-da-da-rat-da Brass ba-ba-ba-ram-ba          crescendo    a tempo Yeah, yeah, yeah        Good vibe,     (La-la, la-la, la-la-la-la-la) Good life,   (La-la, la-la, la-la-la-la-la) Good vibe     (La-la, la-la, la-la-la-la-la)   "
BTS,Black Swan,2020,hyperpop,"Over a delicate instrumental the R&B track recalls the pain of growing distant from ones passions, in this case dancing. Throughout the song Read More  Do your thang Do your thang with me now Do your thang Do your thang with me now What's my thang? What's my thang? Tell me now Tell me now Yeah, yeah, yeah, yeah  Ayy,        Tryna pull up    Oh, that would be my first death I been always afraid of                   But what if that moment's right now, right now?      bump, bump, bump    jump, jump, jump              yeah, yeah, yeah       yeah, yeah, yeah     yeah, yeah, yeah Killin' me now, killin' me now Do you hear me? Yeah     nah, nah, nah    nah, nah     yeah, yeah, yeah Film it now, film it now Do you hear me? Yeah  Do your thang Do your thang with me now Do your thang Do your thang with me now What's my thang? What's my thang? Tell me now Tell me now, yeah, yeah, yeah, yeah  Deeper Yeah, I think I'm goin' deeper                                        Inside I saw myself, myself      bump, bump, bump      jump, jump, jump                yeah, yeah, yeah       yeah, yeah, yeah     yeah, yeah, yeah Killin' me now, killin' me now Do you hear me? Yeah     nah, nah, nah    nah, nah     yeah, yeah, yeah Film it now, film it now Do you hear me? Yeah  Do your thang Do your thang with me now Do your thang Do your thang with me now What's my thang? What's my thang? Tell me now Tell me now Yeah, yeah, yeah, yeah"
BLACKPINK,Shut Down,2022,hyperpop," BLACKPINK in your area, eh-oh BLACKPINK in your area, eh-oh              drip, drip, drip, freeze 'em on sight Shut it down, what, what, what, what?              pedal, we go two-zero-five Shut it down, uh-uh, uh-uh      , don't trip, baby   , just sit, baby Praying for my downfall, many have tried, baby Catch me when you hear my Lamborghini go vroom, vroom, vroom, vroom  When we pull up, you know it's a shutdown     shut down Whip it, whip it, whip it, whip it Whip it, whip it, whip it, whip it It's black and it's pink once the sun down When we pull up, you know it's a shutdown     shut down Whip it, whip it, whip it, whip it Whip it, whip it, whip it, whip it Keep watchin' me shut it down  Nah, you don't wanna be on my bad side That's right, I'm slidin' through Bunch of wannabes that wanna be me Me three, if I was you Been around the world, pearls on ya girl VVSs, we invested, uh Need a lesson, see the necklace, see these dresses We don't buy it, w request it, uh A rock star, a pop star, but rowdier Say by to the paparazzi, get my good side, I'll smile for ya Know it ain't fair to ya, it's scarin' ya like what now? BLACKPINK in your area, the area been shut down It's a shutdown      , don't sleep, baby   , ain't cheap, baby Stay in your own lane 'cause I'm 'bout to swerve Catch me when you hear my Lamborghini go vroom, vroom, vroom, vroom  When we pull up, you know it's a shutdown     shut down Whip it, whip it, whip it, whip it Whip it, whip it, whip it, whip it It's black and it's pink once the sun down When we pull up, you know it's a shutdown     shut down Whip it, whip it, whip it, whip it Whip it, whip it, whip it, whip it Keep watchin' me shut it down  Shut it down (Eh-oh), BLACKPINK in your area Shut it down (Eh-oh), woah, woah, woah, woah Shut it down (Eh-oh), BLACKPINK in your area Keep talkin', we shut you down"
BTS,Airplane pt.2,2018,hyperpop,"While Airplane is J-Hopes solo success Read More                 thing                You're a singing star You're a singing star But I see no star      (We still) Sky high, sky fly, sky dope (We still) Same try, same scar, same work (We still)    (We still)   (I still)        (I still)      RM? ,          go  We goin' from NY to Cali London to Paris      party El Mariachi El Mariachi El Mariachi We goin' from Tokyo, Italy Hong Kong to Brazil      El Mariachi El Mariachi El Mariachi El Mariachi           feel   check it        ,   fade in   maybe                    Love     off                I don't know, I don't know, I don't know, I don't know    I don't know, I don't know, I don't know, I don't know     I don't know, I don't know, I don't know, I don't know   I don't know, I don't know, I don't know, I don't know TV     fed up                    Woo!  We goin' from Mexico City London to Paris      party El Mariachi El Mariachi El Mariachi We goin' from Tokyo, Italy Hong Kong to Brazil      El Mariachi El Mariachi El Mariachi El Mariachi (El Mari, hoo)"
Stray Kids,Back Door,2020,hyperpop," ""Hey, you wanna come in?""        , mm   party (Oh)     (Hol' up), yeah                    (Oh)                        Hey Come inside now Hey     back door     back door     back door     Ayy,    (Right, right)    ready to go (Go, right)      ()    , back door             more caffeine                 fantasy           Hey Come inside now Hey     back door     back door     back door    (Knock, knock)  Lights out Yeah,       Yeah, we gon' do it right now, do it right now, baby         , rum, pum, pum, pum  Make 'em say, ""Wow, wow, wow,"" yeah    , ayy    , hey Three, two, one      back door     back door     back door    (Knock, knock)       we do our thing       , ayy      we do our thing      Hot, hot (Yeah), hot, hot, ah Hot, hot (Oh), hot, hot ""Hey, you wanna come in?"""
BTS,House of Cards (Full Length Edition),2016,hyperpop,"     So bad (Why)  yeah    So hard (Hard)          No way, no way, no way       No way, no way                         stay                                 I'm okay        No way, no way, no way        No way, no way                           slow down     oh Please, baby, calm down        So bad, so bad , yeah    So hard    ah                     "
BIGBANG,Fantastic Baby,2012,hyperpop,"     We gon' party like       ,        , alright          , oh  ,   Wow, fantastic, baby Dance (Ooh) I wanna dance, dance, dance, da-dance Fantastic, baby Dance (Ooh) I wanna dance, dance, dance, da-dance Wow, fantastic, baby    (Hey),    (Hey)   3  race (Wait)   (Huh?), catch me on fire (Huh?)  ,                                      , yeah I can't, baby, don't stop this     ( )  Wow, fantastic, baby Dance (Ooh) I wanna dance, dance, dance, da-dance Fantastic, baby Dance (Ooh) I wanna dance, dance, dance, da-dance Wow, fantastic, baby  Boom-shaka-laka Boom-shaka-laka Boom-shaka-laka Dance, dance, dance, da-dance Boom-shaka-laka Boom-shaka-laka Boom-shaka-laka Da-da-da-da-dance, dance               Mama, just let me be your lover    -- ()    shock (Wow)    ,         , ,  (Hold up),           , yeah I can't, baby, don't stop this     ( )  Wow, fantastic, baby Dance (Ooh) I wanna dance, dance, dance, da-dance Fantastic, baby Dance (Ooh) I wanna dance, dance, dance, da-dance Wow, fantastic, baby  Boom-shaka-laka Boom-shaka-laka Boom-shaka-laka Dance, dance, dance, da-dance Boom-shaka-laka Boom-shaka-laka Boom-shaka-laka Da-da-da-da-dance, dance     (Yeah, yeah, yeah)    (Yeah, yeah, yeah)    (Yeah, yeah, yeah)    (Wow, fantastic, baby)"
IVE,ELEVEN,2021,hyperpop,"             odd      blue      true                     heaven       Oh my, oh my God        one, two, three, four, five, six, seven You make me feel like eleven                  mood                             heaven       Oh my, oh my God        one, two, three, four, five, six, seven You make me feel like eleven (Hey)  (Ah-ah-ah, ah-ah-ah-ah)         (   ) Ah yeah, ah yeah, ah yeah ( ) (Ah-ah-ah, ah-ah-ah-ah)            Don't say now,              (Woah-ooh-woah-ooh-woah)         heaven       Oh my, oh my God        one, two, three, four, five, six, seven You make me feel like eleven  (Ah-ah-ah, ah-ah-ah-ah)         ( ) Ah yah, ah yeah, ah yeah (Ah-ah-ah, ah-ah-ah-ah)          "
LE SSERAFIM,Sour Grapes,2022,hyperpop," Ttu-ru-ru-ru-ru-ttu-ttu Yeah-eh  Oh,                      fairy tale                        love Oh,    Yeah, you'll hurt me   , I don't wanna taste        , I just feel afraid I'll never bite, I'll never bite the pain (Sour)     (Sour)     *  , I just feel afraid Love is sour, love is sour grapes*            heart                grapes                   love Oh,     Yeah, you'll hurt me   , I don't wanna taste        , I just feel afraid I'll never bite, I'll never bite the pain (Sour)     (Sour)     *  , I just feel afraid Love is sour, love is sour grapes*               all day, all night, yeah      grapes           scent I'm feeling scared, I'm feeling scared, yeah (Sour)     (Sour)     *  , I just feel afraid Love is sour, love is sour grapes*"
NewJeans,Right Now,2024,hyperpop,"  Ah Oh-woah Right now  In no mood to find another    Right now, right now Baby, I don't care about the other summer      I wanna hear it right now, right now Baby, I don't  Hey      come my way, my way  'Cause it all depends on the right timing Don't wanna close the door behind me     right now, right now, baby, I'm not  In no mood to find another    Right now, right now Baby, I don't care about the other summer      I wanna hear it right now, right now Baby, I don't care  I don't care I don't care Right now, right now Baby, I don't  Hey   Sweet romance   Hold my hand, my hand  'Cause it all depends on the right timing Don't wanna close the door behind me     right now, right now, baby, I'm not  In no mood to find another    Right now, right now Baby, I don't care about the other summer      I wanna hear it right now, right now Baby, I don't care  I don't car I don't care Right now, right now Baby, I don't"
Jimin,Smeraldo Garden Marching Band (feat. Loco),2024,hyperpop,"Say, ""oh"" This harmony's just for you Oh, say, ""love"" Now introducing It all began on June 12 We gift happiness every day Say, ""oh"" (Let's talk about us)  All the things we couldn't say before And your hidden feelings too I'll tell you everything now (Just for you) Don't you worry anymore Since we're together now Let's be a little more honest (Let's go)  Ooh, I love you babe I'll come closer to you I love you, babe (Yes, sir) Ooh, I want you, babe I wanna hold your hand I want you, babe  Fade away with the old, every day is brand new I'll call out your name, all you have to do is blossom Let's jam together, keep it going, however you feel I couldn't say it face-to-face, but just for you I've Made a band I've been looking for love Just for you, speeding up I can't stop (Can't stop) I've lost all sense of time You hover inside my head all day long If we ever touch I might burst with a pop My love keeps growing (Let's talk about us)  The dazzling sky The fluttering flowers Will be with us too (All for you) So tell me how you feel Let whatever you feel Wash over you (Let's go)  Ooh, I love you babe I'll come closer to you I love you, babe (Yes, sir) Ooh, I want you, babe I wanna hold your hand I want you, babe (Take it to the bridge)  When the curtains rise and the lights turn on Everyone is in their places Turn up the music I think we're ready now Let's begin one, two Put your hands up  Ooh, ooh Ooh, ooh Ooh, ooh Ooh, ooh"
Jimin,Closer Than This,2024,hyperpop,"  ?   ?                         6 13      Even if you're not here   always  Dont have to worry now        (Ah-ah-ah, ah) Just call my name out loud      'Cause anytime you want me (I'll be) Right here where you call me (Ill be) I could never let you go Never let you go Whenever you need me (I'll be) If you believe me (I'll be) I'll never let you go Never let you go                       My love, my babe,     , right,          , oh, ooh-woah-oh  Don't have to worry now        (Ah-ah-ah, ah) Just call my name out loud      'Caus anytime you want me (I'll be) Right hre where you call me (I'll be) I could never let you go Never let you go Whenever you need me (Ill be) If you believe me (Ill be) I'll never let you go Never let you go             Baby, Ill come back to you       (Ooh-ooh)     I could never let you go (Never let you go) Never let you go (Never let you go)           I will never let you go (I will never let you go; Oh-oh) Never let you go (Oh)       (Yeah)     (Yeah) I could never let you go (I could never let you go) Never let you go (Never let you go)      (Yeah)      (Yeah) I will never let you go (I will never let you go) Never let you go (Never let you go)"
TOMORROW X TOGETHER,Sugar Rush Ride,2023,hyperpop," Yeah, ah Ayy, let's go      When you get back        (Ayy)  Come a little closer (Ah-ah-ah, oh)   (Ah-ah-ah, oh)  The sugar rush (Ah-ah-ah, oh)   (Ah-ah-ah, oh) Sweet desire (Ah-ah-ah, oh)    liar  I can feel,      devilish smile           The devil said  Ha Ha Gimme, gimme more Gimme, gimme more Ha Ha       (Get away) Sugar rush-ush, sugar rush-ush Sugar rush-ush, sugar rush-ush, ah Gimme, gimme more Gimme, gimme more Sugar rush-ush, sugar rush-ush Sugar rush-ush, sugar rush-ush, ah *     *  You're so addictive   full of sweets         daze             Come a little closer (Ah-ah-ah, oh)   (Ah-ah-ah, oh)  The sugar rush (Ah-ah-ah, oh)   (Ah-ah-ah, oh) Sweet desire (Ah-ah-ah, oh)    liar  I can feel,      devilish smile           The devil said  Ha Ha Gimme, gimme mor Gimme, gimme more (Gimm, gimme more) Ha (No) Ha (No)       (Get away) Sugar rush-ush, sugar rush-ush Sugar rush-ush, sugar rush-ush, ah (Ayy) *Gimme, gimme more* (More) *Gimme, gimme more* (More) Sugar rush-ush, sugar rush-ush (Ooh) Sugar rush-ush, sugar rush-ush-uh, ah (Oh-oh-oh)       (  )    liar     , sugar (Oh, yeah) Gimme, gimme more Gimme, gimme more (Ooh-ooh-ooh)      desire, sugar ( desire) Gimme, gimme more Gimme, gimme more (Gimme, gimme more)    liar     , sugar"
BTS,HOME,2019,hyperpop," I'm exhausted man Oh, guess what? I just wanna go home      (Yeah, right) Yeah Im going out baby      Crazy for myself (Yeah)        (Right)      (Uh huh)   (      )  Oh yeah I did it, me shine with flashin' lights Got lotta friends,              I saw the ocean yeah     Oh yeah             ,           Mi Casa With you I'mma feel rich (Yeah)   Mi Casa    switch (Switch) Yeah              You know I want that Home You know you got that Home  Your love your love your love, I miss that Your love your love your love, I want that Your touch your touch your touch, I need that La la la la la la la la I love it                                        Big house, big cars, big rings                 But                           Mi Casa With you Imma feel rich (Rich)   Mi Casa    switch (Switch) Yeah              You know I want that Home You know you got that Home                    Mi Casa With you I just feel rich  Hi, Mi Casa   switch Yeah            You know I want that Home You know you got that Home (Yeah)  Your love your love your love, I miss that Your love your love your love, I want that Your touch your touch your touch, I need that La la la la la la la la I love it"
G-DRAGON,CROOKED,2013,hyperpop,"                                        Yeah,      ,       ,                                                                                             ,      ,                     , .             .                                                                        (  )         ,  ,    (  )"
SEVENTEEN,Rock with you,2021,hyperpop,"                       Won't let them break your heart, oh, no       No words are enough for you    So,         I just want to love you      I just want you, I need you        I tell you, this time I wanna rock with you Moonlight,   shine on you Tonight, I wanna ride with you   Baby, hold on, baby, hold on () Baby, hold on, baby, hold on ()   I wanna ride with you               No words are enough for you    So,          I just want to love you      I just want you, I need you        I tell you, this time I wanna rock with you Moonlight,   shine on you Tonight, I wanna ride with you   Baby, hold on, baby, hold on () Baby, hold on, baby, hold on ()   I wanna  Ride with you Fall into your eyes                  Won't let them break your heart, oh, no    Baby, hold on, baby, hold on () Baby, hold on, baby, hold on ()    I wanna rock with you I wanna rock with you I wanna stay with you"
TAEYANG,"눈,코,입 (Eyes, Nose, Lips)",2014,hyperpop," -                                                               ,    , ,                             ( )  -                                                   ( )    (  )   , yeah   , ,                                         ()  ()         (),  (),      ()    ( )      (   )   (oh)    (oh)          "
Red Velvet,Psycho,2019,hyperpop," Ooh, ooh, hey, yeah Hmm, yeah, psycho         Up and down          I dont play the game                  (Oh-oh-oh)         ()    (  )  You got me feeling like a psycho, psycho                     psycho, psycho (Psycho, psycho)      (, )           Hey, now well be okay  Hey, trouble      Im original, visual   , yeah   ( ) Its hot! Let me just hop   ? Ooh, ooh, ooh                ? Ooh, ooh          (Tell me now)    (  , yeah)  You got me feeling like a psycho, psycho                     psycho, psycho ( psycho, psycho)      (, )           Hey, now well be okay  Dont look back         Everything will be okay, woo!  You got me feeling like a psycho, psycho      (  , ooh)            Hey, now well be okay  Hey, now well be okay (We'll be okay) Hey, now well be okay (We'll be okay) Hey, now well be okay (We'll be okay) Hey, now well be okay Its alright (It's alright; ooh) Its alright (Ooh)  Hey, now well be okay (Hey) Hey, now well be okay (Okay, yeah) Hey, now well be okay (Hey) Hey, now well be okay (Okay) Its alright (Oh, woah, oh) Its alright     (Psycho)"
TOMORROW X TOGETHER,LO$ER=LO♡ER,2021,hyperpop," I'm a loser, I'm a loser Ayy Oh, yeah, yeah          (Oh, oh)       It doesn't matter when I'm with you     fighting, bleeding, losing      I fuckin' keep it low Crying, crying, crying   Love you, love you, love you No matter what I do  I say run       good bye, time to say Run      hundred bands I'm a loser  I'm a loser (Oh-oh) I'm a loser (Oh-oh) Lover with a dollar sign Is a loser I'm a lover (Oh-oh) I'm a lover (Oh-oh) Lover with a dollar sign Is a loser    life       (No doubt, no doubt, no doubt)       Making me a winner (So right, so right, so right)   crawling, fighting, bleeding    I fuckin' take it all Crying, crying, crying   Love you, love you, love you No matter what I do  I say run       good bye, time to say Run      hundred bands I'm a loser  I'm a loser (Oh-oh) I'm a loser (Oh-oh) Lover with a dollar sign Is a loser I'm a lover (Oh-oh) I'm a lover (Oh-oh) Lover with a dollar sign Is a losr   from this highway (Way, way, way)     ()   flyin'      ( )                    I don't care      I say run (Run)     ()   good bye, time to say Run      hundrd bands I'm a loser  I'm a loser (Oh-oh) I'm a loser (Oh-oh) Lover with a dollar sign Is a loser I'm a lover (Oh-oh) I'm a lover (Oh-oh) Lover with a dollar sign Is a loser"
BOYNEXTDOOR,"Earth, Wind & Fire",2024,hyperpop," The number you have dialed is not available  Earth, wind and fire Earth, wind and fire          say yes, oh, oh, oh            You're my darling, right?   ?           I feel so mad  Baby, baby, ready or not Baby, baby, make me feel so good You ain't just a girlfriend  , you  Are my earth, wind and fire Earth, wind and fire          say yes, oh, oh, oh  Baby, boo, my sweetie, darling, think I love you more Baby, boo, my sweetie, darling, think I love you more Baby, boo, my sweetie, darling, think I love you Baby, boo, my sweetie, darling, think I love you Don't know what you know, oh, oh, oh  Talk   manners maketh man    etiquette,    , gentleman Yeah, yeah, yeah, yes, I'm cheesy, greasy, freezy, breezy Baby, boo, my sweetie, darling, think I love you mor         I think I love you more than                 I need you more (Oh-oh)  Baby, baby, rady or not Baby, baby, make me feel so lit You ain't just a girlfriend  , you  Are my earth, wind and fire Earth, wind and fire          say yes, oh, oh, oh  Baby,  stop  lady,  So hear me,       , you  You're my earth, wind and fire Earth, wind and fire          say yes, oh, oh, oh  Baby, boo, my sweetie, darling, think I love you more Baby, boo, my sweetie, darling, think I love you more Baby, boo, my sweetie, darling, think I love you Baby, boo, my sweetie, darling, think I love you Don't know what you know, oh, oh, oh"
Jack Harlow,Tyler Herro,2020,hyperpop,"Yeah  The ones that hate me the most look just like me You tell me what that means Make a slick comment and see what that brings I seen it go down, we can reenact things Extreme like BMXing These boys pussy and they PMSing People in the city see the movement occurring And say, ""My God, I wanna be in that scene"" Damn right, you wanna be in this scene She at the video tryna be in this scene Used to fantasize 'bout bein' this seen (Seen) Bluegrass girl, but she got big dreams Can't touch me, I got instincts Locked in the house, but I'm plottin' things I brought a gang to the party with me Five white boys, but they not NSYNC (Yeah, woo)  Fuck what y'all think Fuck everything that you say about me My dawgs like to play Madden and 2K But one thing they don't do is play about me My homeboy Tyler, he play in South Beach He told me this summer he gon' fix my jumper I told Boi-1da that we might got a thumper I been tryna pop, now I'm on like Shumpert (Yeah, yeah, yeah, yeah) Now they on my bumper Green room chock-full of all my comforts Hotel room like heaven on earth Got angels in my bed with some all-white covers Ace Pro, Nemo, Lucci and Quiiso, Shloob, Clay, 2for And I got a few more I call my brothers I got a lot of flows and they all like butter, ooh (Ah) You know what that means I came home nice, but I'm goin' back mean I'm 'bout to globe-trot when they know a vaccine Mothafuckers act lost, but they know exactly what's goin' on Made a mil' and I don't know what to blow it on I tell the critics, ""Shut up,"" like my show is on Gave a T-shirt to her, said, ""Throw it on"" She one of many high school classmates I'm growin' on (Growin' on, growin' on) My peers ain't poppin', they don't know what's goin' wrong Y'all well dressed, but you ain't got soul and you just can't sew it on I'm tryna tell y'all boys, I got a few songs I could sell y'all boys I tried it back then, it was, ""Hell nah, boy"" (Nah) Now I'm in a box like a Kellogg's toy (Like a, like a, ooh)  The ones that hate me the most look just like me (Like me) You tell me what that means Make a slick comment and see what that brings I seen it go down, we can reenact things (Let's do it) Extreme like BMXing These boys pussy and they PMSing (Woo) People in the city see the movement occurring And say, ""My God, I wanna be in that scene"" (That's right) Damn right, you wanna be in this scene She at the video tryna be in this scene (Scene) Used to fantasize 'bout bein' this seen Bluegrass girl, but she got big dreams Can't touch me, I got instincts Locked in the house, but I'm plottin' things I brought a gang to the party with me Five white boys, but they not NSYNC (No, they not NSYNC, no, they not NSYNC)  Word to JT, no, they not NSYNC Word to JT, no, they not NSYNC No, they not NSYNC, no-no No, they not NSYNC, oh-oh, oh-oh, oh-oh, oh-oh"
JISOO,FLOWER,2023,hyperpop," Eh-eh, eh, eh Eh-eh, eh, eh  A-B-C, Do-Re-Mi                             lie, lie, lie                        You and me,        lilac                 bye, bye, bye                          goodbye               Hey-ey, hey Hey, hey-ey-hey Hey, hey-ey-hey   "
ROSÉ,Gone,2021,hyperpop,"I thought that you'd remember, but it seems that you forgot Its hard for me to blame you when you were already lost Oh, yeah I'm tired of always waiting Oh, yeah, yeah I see you changed your number, that's why you dont get my calls I gave you all of me, now you don't wanna be involved Oh, yeah, yeah I really gotta face it Oh, yeah, yeah  I just wanna be the one But to you, we're already done Tell me, why'd you have to hit and run me? Now I'm all alone, cryin' ugly You broke my heart just for fun Took my love and just left me numb Now it's eight in the morning Hate in the morning (All because of you)  Another story that's sad and true I can feel the pain, can you? You had to be the one to let me down To colour me blue Hate to see you with someone new Ill put a curse on her and you Aint no looking back, now you're dead and gone My love is gone too  All my love is go-o-o-o-o-o-o-o-o-o-one All my love is go-o-o-o-o-o-o-o-o-o-one All my love is go-o-o-o-o-o-o-o-o-o-one All my love is gone Now youre dead and gone  All my love is gone and the hate has grown Standing all alone and I'm searching for something But I can't feel nothing I pack my bags and go This don't feel like home Too much darkness for a rainbow, I feel so used How am I supposed to live without you? I refuse, yeah  I just wanna be the one But to you, were already done Tell me, why'd you have to hit and run me? Now I'm all alone, cryin' ugly You broke my heart just for fun Took my love and just left me numb Now it's eight in the morning Hate in the morning (All because of you)  Another story that's sad and true I can feel the pain, can you? You had to be the one to let me down To colour me blue Hate to see you with someone new I'll put a curse on her and you Ain't no looking back, now you're dead and gone My love is gone too  All my love is go-o-o-o-o-o-o-o-o-o-one All my love is go-o-o-o-o-o-o-o-o-o-one All my love is go-o-o-o-o-o-o-o-o-o-one All my love is gone Now you're dead and gone"
BTS,Silver Spoon,2015,hyperpop," Read More   They call me (Call me)  ()    ( )  (Woo) chase 'em (Chase 'em)      So call me  ()    ()  (Woo) chase 'em (Chase 'em)        ( )  (Ay)   ( )  (Shit, woo)  (No, woo, woo)  (Yeah, yeah)      (Woo, bang)    change change (Woo)    maintain    BANG BANG                           ( !)                   ( )    ( )    ( )   ( )   They call me (Call me)  ()    ( )  (Woo) chase 'em (Chase 'em)      So call me  ()    ()  (Woo) chase 'em (Chase 'em)        ()   ()   ""   "" ()       ? (What?) They say ""  !"" Never Never Never    change change (Woo)    maintain    BANG BANG                           ( !)                           (Oh)  oh are you crazy (Oh)   you, you must be kiddin' me (Oh) You must be kiddin' me You, you must be kiddin' me                     ( !)                    ( )    (Eh) ( )  (Eh) ( )   (Eh) ( )   They call me (Call me)  ()    ( )  (Woo) chase 'em (Chase 'em)      So call me  ()    ()  (Woo) chase 'em (Chase 'em)    "
Jimin,Be Mine (English Version),2024,hyperpop,"Movin', comin', lovin', yeah, yeah, yeah Movin', comin', lovin', yeah, yeah, yeah Movin', comin', lovin', yeah, yeah, yeah Movin', comin', lovin', yeah, yeah, yeah  If I was an island You'd be the party I know what you want And baby, I want the same Love 'til the morning We keep on fallin' This kinda connection's as real as DNA  Baby come, baby come Show me what Show me what love is, yeah, yeah Look at us, look at us Gettin' caught up in the moment  Lovers come and go In and out of my heart All I really know is I wanna be where you are Oh no, baby, don't leave me hre in the dark I want you to be min I want you to be mine I want you to be my  Movin', comin', lovin', yeah, yeah, yeah I want you to be mine Movin', comin', lovin', yeah, yeah, yeah I want you to be mine Movin', comin', lovin', yeah, yeah, yeah I want you to be mine I want you to be mine I want you to be my  Don't need to worry Just follow my lead Just talk with emotions No more we need to say  Baby come, baby come Show me what Show me what love is, yeah, yeah Look at us, look at us Gettin' caught up in the moment  Lovers come and go In and out of my heart All I really know is I wanna be where you are Oh no, baby, don't leave me here in the dark I want you to be mine I want you to be mine I want you to be my  Movin', comin', lovin', yeah, yeah, yeah I want you to be mine Movin', comin', lovin', yeah, yeah, yeah I want you to be mine Movin', comin', lovin', yeah, yeah, yeah I want you to be mine I want you to be mine I want you to be my  Don't you rush this feeling, take it slow Dancin' in the moonlight all night long If you're questionin' my love, then don't I want you to be mine I want you to be mine I want you to be my  Movin', comin', lovin', yeah, yeah, yeah I want you to be mine Movin', comin', lovin', yeah, yeah, yeah I want you to be mine Movin', comin', lovin', yeah, yeah, yeah I want you to be mine I want you to be mine I want you to be my  Movin', comin', lovin', yeah, yeah, yeah Movin', comin', lovin', yeah, yeah, yeah Movin', comin', lovin', yeah, yeah, yeah Movin', comin', lovin', yeah, yeah, yeah"
ROSÉ,On The Ground,2021,hyperpop,"My life's been magic, seems fantastic I used to have a hole in the wall with a mattress Funny when you want it, suddenly you have it You find out that your gold's just plastic  Every day, every night I've been thinkin' back on you and I Every day, every night  I worked my whole life Just to get right, just to be like ""Look at me, I'm never comin' down"" I worked my whole life Just to get high, just to realise Everything I need is on the Everything I need is on the ground  On the ground Everything I need is on the ground Nah, but they don't hear me though (Yeah, what goes up, it must come down) Nah, but they don't hear me though (You're runnin' out of time)  My world's been hectic, seems electric But I've been wakin' up with your voice in my head And I'm tryna send a message and let you know That every single minute I'm without you, I regret it  Every day, every night I've been thinkin' back on you and I Every day, every night  I worked my whole life Just to get right, just to be like ""Look at me, I'm never comin' down"" I worked my whole life Just to get high, just to realise Everything I need is on the Everything I need is on the ground  On the ground Everything I need is on the ground Nah, but they don't hear me though (Yeah, what goes up, it must come down) Nah, but they don't hear me though (You're runnin' out of time)  I'm way up in the clouds And they say I've made it now But I figured it out Everything I need is on the ground (Yeah, yeah) Just drove by your house (Just drove by your house) So far from you now (So far from you now) But I figured it out Everything I need is on the Everything I need is on the ground  On the ground Everything I need is on the ground Nah, but they don't hear me though On the ground Nah, but they don't hear me though Everything I need is on the ground"
JENNIE,SOLO,2018,hyperpop,"In this personal song, Jennie shows her delicate, feminine but independent side, which she couldnt have expressed as a member Read More                  Baby,        You got me like (Oh-oh-oh)     love story (Oh-oh-oh)     (Oh-oh-oh)   I'm not sorry (Oh-oh-oh)            I'm goin' solo-lo-lo-lo-lo-lo-lo I'm goin' solo-lo-lo-lo-lo-lo-lo  Used to be your girl Now I'm used to being the GOAT You're sittin' on your feelings I'm sittin' on my throne I ain't got no time for the troubles in your eyes This time I'm only lookin' at me, myself and I (I'm goin' solo) I'ma do it on my own now Now that you're alone, got you lookin' for a clone now (So low) That's how I'm gettin' down Destined for this and the crown  Sing it loud like (Oh-oh-oh)     love story (Oh-oh-oh)     (Oh-oh-oh, ooh)   I'm not sorry (Oh-oh-oh)            I'm goin' solo-lo-lo-lo-lo-lo-lo I'm goin' solo-lo-lo-lo-lo-lo-lo                            Now I'm goin' slow-mo    I'm goin' solo-lo-lo-lo-lo-lo-lo I'm goin' solo-lo-lo-lo-lo-lo-lo"
